0,0,1,0,1,1,1,0,0,0,2501.149079
0,0,0,0,1,0,0,0,999,0,2087.659449
0,0,0,0,0,0,0,0,1,0,3021.16686
1,0,0,1,0,0,1,1,1,0,1774.145098
0,0,0,0,0,0,0,0,1,1,2501.572466
1,1,0,0,0,0,0,0,1,0,2840.146797
0,0,0,0,0,0,0,1,1,0,2962.164808
0,0,0,0,0,0,0,0,1,0,2968.479532
0,0,0,0,0,0,1,1,1,0,2215.189488
0,0,1,0,0,1,0,1,1,0,2595.612555
0,0,0,0,0,0,1,1,1,0,2562.766817
0,0,0,0,0,0,1,0,1,0,3374.567198
0,0,0,0,0,0,0,0,1,0,2169.115279
0,0,0,0,0,0,0,1,1,1,2045.730864
1,1,1,0,0,1,1,0,999,0,2893.362179
0,0,0,0,0,0,0,0,1,0,2097.31987
0,0,0,0,0,1,0,1,1,1,1831.260951
0,0,0,0,0,0,1,0,1,0,3718.270954
0,0,0,0,0,0,0,0,1,0,4966.309431
0,0,0,0,1,0,1,1,1,0,1945.860888
0,0,0,0,0,0,0,0,1,0,3988.680757
0,0,0,0,0,0,0,0,0,0,2711.393625
0,0,0,0,0,0,0,0,1,0,2865.403598
0,0,0,1,1,1,0,0,0,1,2122.622804
0,0,1,0,0,0,1,1,1,1,1917.637346
0,0,0,0,0,0,0,0,1,1,1802.860322
0,0,1,0,0,0,0,1,1,0,1901.020417
0,0,0,0,0,0,1,0,0,0,1695.609069
0,0,0,0,0,0,0,0,0,0,6561.179685
1,0,0,0,0,0,1,1,1,0,1926.673164
1,0,1,1,1,0,1,0,0,0,2326.630807
0,0,0,0,0,0,1,0,0,1,2130.254111
0,0,0,0,0,0,0,1,1,0,2111.736806
0,0,0,1,0,0,0,1,1,0,3286.015623
0,0,0,0,0,0,0,0,1,0,4658.029347
0,0,0,0,0,0,1,1,1,1,1670.435336
0,0,0,0,1,0,1,0,0,1,1962.135094
1,0,0,1,1,0,1,0,0,0,1886.69894
0,0,0,0,0,0,0,1,1,0,3167.757819
0,0,0,0,0,0,0,0,1,0,2420.960899
0,0,0,0,0,0,1,1,1,0,1779.152178
1,1,0,0,0,0,1,0,1,0,2812.534722
0,0,0,0,1,1,0,1,0,0,1932.550094
1,0,0,1,0,0,1,1,0,1,935.963165
0,0,0,0,0,0,1,1,1,0,3396.56563
1,0,0,0,0,0,1,0,0,1,2043.897479
0,0,0,0,1,0,1,0,1,0,2549.927186
0,0,0,0,0,0,0,0,1,1,2460.750971
0,0,0,0,0,0,1,0,0,0,2085.648325
0,0,0,0,0,0,0,0,1,0,2446.933655
1,0,1,1,1,1,0,0,0,0,3584.098775
1,0,1,0,0,0,0,1,1,0,1043.297079
0,0,0,0,0,1,0,1,0,0,2024.767746
0,0,0,0,0,0,1,0,1,0,3519.045034
0,0,0,0,0,0,1,0,1,0,2399.11448
0,0,0,0,0,0,1,0,1,0,2163.105157
0,0,0,0,0,0,1,0,1,0,2618.122409
0,0,0,0,0,0,0,1,999,0,2580.890867
1,1,0,0,0,0,1,0,1,0,2046.227016
0,0,0,0,0,0,0,1,1,0,2614.452196
0,0,0,0,0,0,1,0,0,0,6295.982045
0,0,0,0,0,0,0,0,0,0,2259.647952
0,0,0,0,0,0,0,1,0,1,2341.050962
0,0,1,0,0,1,1,0,1,0,3083.813397
0,0,0,0,0,0,0,0,0,1,2119.809363
1,0,0,0,1,1,0,0,0,0,2873.747371
0,0,0,0,1,0,0,0,0,0,3790.34088
1,1,0,0,0,0,1,0,1,0,2982.61216
0,0,0,1,1,0,0,0,0,0,3462.905945
1,1,0,0,0,0,1,0,0,0,2280.38469
0,0,0,0,0,0,1,0,1,0,2355.06786
0,0,0,0,0,1,0,0,0,1,2666.662375
0,0,0,0,0,0,1,0,1,0,1948.307403
0,0,0,0,0,0,1,0,0,1,2564.818049
0,0,0,0,0,0,1,0,0,0,3763.817216
1,0,0,1,1,1,0,0,0,0,1845.354088
0,0,0,0,0,0,0,0,1,0,2873.700263
0,0,0,0,0,0,0,0,1,0,2833.561695
0,0,1,0,0,0,1,0,1,0,3818.126572
1,1,0,1,0,0,0,0,1,1,1638.707249
1,0,0,1,1,0,1,0,0,0,2332.810184
0,0,0,0,0,0,0,0,1,0,3210.674199
0,0,0,0,0,0,1,1,1,0,2565.475473
0,0,0,0,0,0,1,0,999,0,2811.768358
1,0,0,0,0,0,1,1,1,0,5175.64325
0,0,0,0,0,0,0,0,1,1,2662.561
0,0,0,0,1,1,0,0,0,1,1910.23223
0,0,0,0,0,0,1,0,1,0,3679.971383
0,0,0,0,0,0,1,1,0,1,1887.798192
0,0,0,0,1,0,1,0,0,0,3204.03906
0,0,0,0,0,0,1,0,0,1,2064.131577
0,0,0,0,1,0,1,1,0,0,2145.521908
0,0,0,0,1,0,1,0,1,0,2569.885349
1,0,0,0,0,0,1,1,999,0,1780.619111
0,0,0,0,0,0,0,0,1,0,2303.693612
0,0,0,0,0,0,1,1,999,0,3130.594058
0,0,0,0,1,1,0,1,0,0,1584.817641
1,0,0,1,1,0,1,0,1,1,3022.311841
0,0,0,0,1,0,1,0,0,0,2624.880792
0,0,1,1,0,1,1,1,0,1,1575.242314
0,0,0,0,0,0,1,0,1,0,6721.210146
0,0,0,0,0,0,1,0,1,1,2843.298277
0,0,0,1,0,0,1,1,1,0,2316.756492
0,0,0,0,0,1,1,1,0,1,1709.612423
0,0,1,0,0,1,1,0,1,0,1690.191411
0,0,0,0,1,0,0,1,1,1,2230.121633
0,0,0,0,0,0,1,1,0,0,6390.923503
1,1,0,0,0,1,1,0,0,0,1957.714757
1,1,0,0,0,0,1,0,0,1,2992.978337
1,0,0,1,0,0,1,0,1,0,2154.232056
0,0,0,0,1,1,0,0,0,0,3240.344995
0,0,0,0,0,0,0,0,1,0,2554.249541
0,0,0,0,0,0,1,0,0,1,2822.078574
0,0,0,0,0,0,1,1,1,0,2511.475061
0,0,0,0,1,0,1,1,1,0,2449.106304
0,0,0,0,0,0,0,0,999,0,3315.107617
0,0,0,0,0,0,0,0,1,0,2939.807383
1,0,0,0,1,0,0,0,1,1,2691.811127
0,0,1,0,0,0,1,0,0,1,4232.419636
999,0,0,999,0,0,0,0,999,0,2120.095482
0,0,1,0,0,1,1,1,0,1,1386.321715
0,0,0,0,0,0,0,0,1,0,2234.553073
0,0,1,0,0,0,1,0,0,1,2167.433703
0,0,0,0,0,0,1,1,1,1,1447.885002
0,0,0,0,0,0,1,0,1,0,4149.21398
0,0,0,0,0,0,1,1,0,1,1730.974018
0,0,0,0,1,1,0,0,0,0,3582.112394
1,0,0,1,1,0,0,1,0,0,1407.512506
0,0,0,0,0,0,1,0,1,1,1527.827161
1,1,1,0,0,1,1,0,1,0,3159.343998
0,0,0,0,0,0,0,0,1,0,2271.517102
0,0,1,0,0,1,0,1,1,0,2317.693645
0,0,0,0,0,1,0,1,1,0,2184.244191
0,0,0,0,0,0,1,1,1,1,811.635391
0,0,0,0,0,0,0,0,1,1,3517.771912
0,0,0,0,0,0,1,0,1,0,2565.557402
0,0,0,0,0,0,0,0,1,0,2073.446736
0,0,0,0,0,0,1,0,1,0,2804.754109
0,0,0,0,0,0,0,1,1,0,1322.301718
1,0,0,1,0,0,0,0,0,0,3694.612445
0,0,0,0,0,0,1,0,1,1,3135.346456
0,0,0,0,0,0,1,0,1,0,2768.671765
0,0,0,0,0,0,1,1,1,0,2260.849675
0,0,0,0,0,0,0,0,1,0,4576.156435
1,1,0,1,0,1,1,1,0,0,1982.433354
0,0,0,0,0,0,1,0,0,0,2517.896876
0,0,0,0,0,0,1,0,0,1,2094.821861
1,0,0,0,0,1,1,1,1,0,2087.701574
0,0,0,0,0,0,1,0,1,1,5367.339816
0,0,0,0,0,0,0,0,0,1,1698.308122
0,0,0,0,1,0,0,0,1,0,3317.081486
1,1,0,1,0,0,1,0,0,1,2497.691494
0,0,0,0,0,0,1,0,1,1,1945.833249
0,0,0,0,0,0,1,0,0,1,1951.523091
1,0,0,0,0,0,1,0,0,0,1989.189172
0,0,0,0,0,0,1,0,1,0,1598.446326
0,0,0,0,0,0,1,1,1,0,2447.483959
0,0,1,0,0,1,1,1,1,1,1786.269505
0,0,0,0,1,0,0,0,1,0,2535.409506
0,0,0,0,0,1,1,1,1,0,2439.781218
0,0,0,0,0,0,1,1,0,1,1456.50446
0,0,0,0,0,0,0,0,1,0,2567.111331
1,0,0,0,0,1,1,1,1,0,1815.77432
1,0,999,1,1,0,0,1,1,0,2082.571646
0,0,0,0,0,0,1,0,1,0,2252.543074
0,0,0,0,0,0,0,1,0,1,1863.70253
0,0,0,0,1,0,0,0,0,1,2012.633265
0,0,0,0,0,0,1,0,0,0,2165.920085
0,0,0,0,0,0,1,0,1,0,3042.234037
0,0,0,0,0,0,0,0,0,1,4064.547909
1,0,1,0,1,0,0,0,1,0,3555.607566
1,1,0,1,0,0,0,0,0,0,2196.788708
0,0,0,0,0,0,1,1,0,0,3754.112865
1,1,0,0,0,0,1,0,0,0,2231.980273
0,0,0,0,0,0,0,1,1,0,1994.329654
0,0,0,0,0,0,1,0,0,0,5243.786957
0,0,0,0,0,1,0,1,0,0,1559.265407
0,0,0,0,0,0,1,1,1,0,1760.366249
0,0,0,0,0,0,0,1,0,1,2420.272855
0,0,0,0,1,0,1,1,1,0,1203.911405
0,0,0,0,0,0,0,0,0,1,2159.19552
0,0,0,0,0,0,0,0,0,1,1783.589599
0,0,0,0,0,0,1,0,1,1,2094.770927
0,0,0,0,0,0,1,0,1,1,3238.796855
0,0,1,0,0,0,1,1,0,1,2237.593989
0,0,0,0,0,0,0,0,1,0,3078.75749
0,0,1,0,0,1,0,0,0,0,2540.755376
0,0,0,0,0,0,1,0,999,0,2088.744154
0,0,0,0,0,0,1,0,0,1,1922.744941
1,1,0,0,0,0,1,0,1,0,3223.711344
0,0,0,0,1,0,0,1,0,0,1691.251758
0,0,0,1,0,0,0,0,1,0,2232.510389
0,0,0,0,0,0,0,0,1,1,2985.096698
0,1,0,0,0,0,1,0,1,1,1500.085376
1,1,0,0,0,0,0,1,1,0,2417.230022
1,1,0,0,0,0,1,0,1,0,3186.473002
1,0,1,0,1,0,0,1,1,0,2466.499819
0,0,0,0,0,0,0,1,0,1,2317.050133
1,0,0,0,0,0,0,0,0,0,3121.961848
0,0,0,0,0,0,1,1,1,0,1553.749128
0,0,0,0,0,0,1,0,0,1,2048.423934
0,0,0,0,0,1,0,1,1,0,1706.982823
0,0,0,0,0,0,1,0,0,1,3702.39397
0,0,0,0,0,0,0,1,0,0,2257.482308
0,1,0,0,0,0,0,0,1,0,4248.568448
0,0,0,0,0,0,1,0,1,0,3110.065658
0,0,0,0,0,0,1,0,1,1,3282.560289
0,0,0,0,0,1,1,0,1,0,2119.714922
0,0,0,0,1,0,0,0,1,0,2047.634
0,0,0,0,0,0,0,1,1,0,1693.463528
0,0,0,0,0,0,1,1,1,0,3286.304019
0,0,0,0,0,0,1,0,1,0,2972.652128
0,0,0,0,0,0,0,1,1,0,2729.354583
0,0,0,0,0,0,0,0,1,0,2423.668399
1,0,0,1,0,0,1,1,0,0,3558.612465
0,0,0,0,0,0,1,0,0,1,2078.160204
0,0,0,0,1,0,1,0,0,0,2274.548252
0,0,0,0,0,0,0,0,1,0,2006.518967
0,0,0,0,0,0,0,0,999,0,4235.847587
0,0,0,0,0,0,1,0,1,0,2991.224643
0,0,0,0,0,0,1,0,1,0,2903.139193
0,0,0,0,0,0,0,1,0,1,1586.717034
0,0,0,0,0,0,1,0,1,1,2094.821861
0,0,0,0,0,0,0,1,1,0,2081.775649
0,0,0,0,0,0,0,1,1,1,1095.658393
1,0,0,1,1,1,1,1,0,0,2071.081055
0,0,0,0,0,0,1,0,0,1,2949.745051
0,0,0,0,0,0,0,0,1,0,2511.793767
0,0,0,0,0,0,1,1,1,0,2137.675218
0,0,0,1,1,0,0,0,0,0,2931.623997
0,0,0,1,1,0,0,0,1,1,2391.779487
0,0,0,0,0,0,1,0,1,1,2094.821861
1,0,0,1,0,0,0,1,1,0,2853.350365
1,0,0,0,0,0,1,0,1,0,1908.84739
0,0,0,0,0,0,1,0,1,0,3519.045034
0,0,0,0,0,0,0,0,1,0,2194.610102
1,0,0,1,1,1,0,0,0,0,3171.438671
0,0,0,0,1,1,1,1,1,0,1681.104566
0,0,0,0,0,0,0,0,1,0,2307.111182
0,0,0,0,0,0,0,0,0,1,2292.431847
1,0,0,0,0,0,1,0,1,1,2754.983487
1,0,0,1,1,1,1,0,0,0,2111.515074
0,0,0,0,0,1,0,1,0,0,1723.30779
0,0,0,0,0,0,0,1,1,0,1693.811072
0,0,0,0,0,0,1,0,1,0,2224.32858
0,0,0,1,1,0,1,1,0,0,1804.793417
0,0,0,1,1,0,1,0,0,0,1869.00574
0,0,0,0,0,0,0,0,0,1,2494.267168
1,1,0,0,0,0,0,1,1,0,2978.012322
0,0,0,0,0,0,0,1,1,0,2068.86512
0,0,0,0,0,0,1,0,1,1,1922.328097
0,0,1,0,1,1,0,0,1,0,2333.080564
0,0,0,0,0,1,0,0,0,0,2968.479532
0,0,0,0,0,1,1,1,1,0,1857.392553
0,0,0,0,0,0,0,0,1,0,3510.136047
0,0,0,0,0,0,0,0,999,0,3210.583504
1,0,0,1,0,0,1,1,1,0,1937.15295
0,0,0,0,0,0,0,0,0,1,1852.870222
0,0,0,0,0,0,1,0,1,0,4882.35741
0,0,0,0,0,0,1,0,0,1,2613.688413
1,0,0,1,0,0,0,1,1,0,5353.674281
0,0,1,0,0,1,0,1,1,0,1446.980551
0,0,0,0,0,0,0,0,1,0,2022.352861
0,0,0,1,1,0,1,1,1,0,2059.938012
0,0,0,0,0,0,0,0,1,1,2435.54397
0,0,0,0,1,0,0,0,0,1,3779.842935
0,0,1,0,0,1,0,0,0,1,1836.956555
1,1,0,0,0,0,0,0,0,0,3856.6598
0,0,0,0,0,0,1,0,1,0,2348.477333
1,0,0,1,1,1,1,1,1,0,819.02939
1,0,0,1,0,0,1,1,1,1,1047.967818
0,0,0,0,0,0,1,0,1,0,1995.448117
0,0,0,0,0,0,1,1,1,1,4614.687958
0,0,0,0,0,1,1,0,1,0,2862.632628
0,0,0,0,0,0,1,0,0,1,1796.424394
0,0,0,0,0,0,1,0,1,0,2348.477333
1,0,0,0,0,0,0,1,1,0,2570.160069
0,0,0,0,0,0,0,0,0,0,3268.257677
0,0,0,0,0,0,0,1,1,1,1339.46975
0,0,0,0,0,0,0,1,1,1,1521.047033
1,0,0,0,0,0,1,0,0,1,3197.285237
1,0,1,1,0,1,0,1,1,0,1465.342001
0,0,0,0,0,0,1,0,1,0,1892.277318
0,0,0,0,0,0,0,0,0,0,2418.112349
0,0,0,0,1,0,0,0,0,1,6770.094363
0,0,0,0,0,0,1,0,1,0,3234.374196
0,0,0,0,0,0,0,0,999,0,2390.96525
0,0,0,0,0,0,1,0,1,0,3164.862095
0,0,0,0,0,0,1,0,1,0,2812.534722
0,0,0,0,0,0,0,1,0,1,4501.21708
0,0,0,0,0,0,1,1,1,0,2517.985068
0,0,1,0,0,1,1,1,1,0,2834.847859
1,1,0,0,0,0,1,0,1,0,2218.043358
1,0,1,0,0,1,1,0,999,1,3508.2807
0,0,0,0,0,0,1,1,1,0,2192.456165
0,0,0,0,0,0,0,1,999,0,2159.648423
0,0,0,0,0,0,0,0,0,1,1607.139518
0,0,0,0,0,0,0,0,1,0,3812.430334
0,0,0,0,0,0,1,0,1,1,1920.38956
0,0,0,0,0,0,0,0,1,0,1891.888478
0,0,0,0,0,1,1,1,1,1,2277.529621
0,0,0,0,0,0,0,0,1,0,2528.59081
1,0,0,1,0,0,0,0,1,0,5314.806565
0,0,0,0,0,0,0,1,0,0,1449.591248
0,0,0,0,1,0,1,0,0,0,1972.558699
0,0,0,0,0,0,0,1,1,0,3196.708122
0,0,0,0,0,0,0,1,1,0,3942.837185
0,0,0,0,0,0,0,0,0,0,2510.02635
0,0,0,0,0,0,1,0,0,0,1954.590948
0,0,0,0,0,0,0,0,1,1,1608.41826
0,0,999,0,0,0,1,0,1,0,2072.628915
0,0,0,0,0,0,1,1,999,1,3777.329083
1,0,0,0,1,1,1,0,1,0,3011.838221
0,0,0,0,0,1,0,1,0,0,1919.577071
0,0,0,0,0,0,1,0,1,0,2113.969687
1,0,0,1,0,0,0,1,1,1,1397.212042
1,0,0,0,1,0,0,0,1,0,2161.414506
0,0,0,0,0,0,1,0,1,0,2967.818235
1,0,1,0,1,0,1,0,0,0,2563.47351
1,0,0,1,1,0,1,0,0,0,2127.077103
0,0,0,0,1,0,0,1,0,0,1113.900374
0,0,0,0,0,0,1,1,0,1,1482.772403
0,0,0,0,0,0,1,1,0,0,2010.252639
1,1,0,0,0,0,1,0,1,0,2165.782761
0,0,0,0,0,0,1,0,1,0,2293.856257
0,0,0,0,0,0,0,0,1,0,3059.233829
0,0,0,0,0,0,0,0,0,0,2700.56244
0,0,0,0,0,1,0,1,1,0,1734.044175
0,0,0,0,0,0,0,0,1,0,2658.879397
0,0,0,0,0,0,0,0,1,1,2328.922659
0,0,0,0,0,0,0,0,1,0,4411.687574
1,1,0,0,0,0,1,0,1,1,2196.811437
0,0,1,0,0,1,1,1,999,0,2753.728145
999,0,0,999,0,0,0,0,999,1,1899.729038
0,0,0,0,0,0,0,1,0,1,1059.636587
0,0,1,0,0,0,0,0,0,0,2130.298141
0,0,0,0,0,0,1,0,1,0,2402.014599
1,1,0,1,0,0,1,1,1,0,2136.518548
0,0,0,0,0,0,1,1,0,0,1796.915883
0,0,0,0,0,0,0,1,1,0,2420.432277
0,0,0,0,0,0,0,1,0,0,1356.632364
0,0,0,0,0,1,0,1,0,0,2552.136989
0,0,0,0,0,0,0,1,1,0,2691.012162
0,0,0,1,0,0,0,0,0,0,3029.965055
1,0,0,0,0,0,1,0,0,1,2245.372421
0,0,1,0,0,1,0,0,999,0,3006.564897
0,0,0,0,0,0,1,0,0,1,2038.613178
0,0,0,0,1,0,0,0,0,0,2401.232327
0,0,0,0,0,0,1,1,1,0,2097.143373
0,0,1,0,0,0,1,1,1,1,2036.859726
0,0,0,0,0,0,1,0,1,0,3653.550681
1,0,0,1,1,0,1,1,0,0,2998.699263
0,0,0,0,0,0,1,0,1,0,2634.860223
0,0,0,0,0,0,1,1,1,0,2171.150412
1,0,0,0,0,0,1,1,999,0,1874.455912
0,0,0,0,0,0,1,0,1,0,5333.016966
0,0,0,0,0,0,1,1,1,0,2713.144927
0,0,0,0,1,0,1,0,0,0,2885.957522
0,0,0,0,0,0,1,1,1,0,1680.789116
0,0,0,0,0,0,1,0,0,0,2259.245152
0,0,0,0,1,0,1,1,1,0,2131.438064
0,0,0,0,0,0,0,1,1,0,2485.664292
0,0,0,0,0,0,0,1,1,0,2000.989468
0,0,0,0,0,0,0,0,1,0,3141.207389
0,0,0,0,0,0,0,0,0,1,2031.548891
1,0,0,1,0,0,1,0,1,0,2611.201427
0,0,0,0,0,0,0,1,1,0,2195.743558
0,0,0,0,1,0,0,1,0,0,1451.078369
0,0,0,0,0,0,0,1,0,1,2287.422994
0,0,1,0,1,0,1,1,1,0,2354.352011
1,1,0,0,0,0,1,0,1,0,1794.614591
0,0,0,0,0,0,1,0,0,1,2000.928377
1,0,1,0,0,1,1,1,1,0,3726.341624
0,0,1,0,0,0,1,0,0,0,1729.14979
0,0,0,0,0,0,0,1,1,0,1739.431687
1,0,0,0,0,0,1,0,1,0,4298.240015
0,0,0,0,0,0,1,0,0,0,2026.239617
0,0,0,0,0,0,0,1,1,0,2771.578883
0,0,0,0,0,1,0,1,1,0,5452.304799
0,1,0,0,0,0,0,0,0,1,1988.192879
0,0,0,0,0,0,0,0,1,1,2804.392385
0,0,0,0,0,0,1,1,1,0,2890.546138
0,0,0,0,0,0,0,0,1,0,1870.275941
0,0,0,0,0,0,1,0,0,1,2349.262996
1,0,0,1,1,0,0,0,1,0,2994.182127
0,0,0,0,0,0,0,0,0,1,2838.62712
1,0,0,0,1,0,1,1,1,0,1926.810237
0,0,0,0,0,0,1,0,0,1,1878.060051
0,0,0,0,0,0,1,0,1,0,2363.173533
0,0,0,0,0,0,1,0,1,0,2149.90987
0,0,1,1,1,0,0,1,0,0,1709.73186
0,0,0,0,0,0,1,0,1,1,2720.871451
1,0,0,0,1,0,1,1,0,0,1507.486904
0,0,0,0,0,0,0,0,1,0,2865.574686
0,0,0,0,1,0,1,1,0,0,1213.170113
0,0,0,0,1,0,1,0,1,0,3509.12847
0,0,0,0,0,0,0,1,0,0,1963.551319
1,0,0,0,0,1,1,0,1,0,2606.946392
0,0,0,0,0,0,1,0,1,1,2846.966133
0,0,1,0,0,0,1,0,1,0,1866.361933
0,0,0,1,1,0,0,1,0,0,2478.844505
0,0,0,0,0,0,0,0,1,0,3091.472371
0,0,0,0,0,0,0,0,1,0,1643.161359
0,0,0,0,0,0,0,0,1,0,3742.572741
0,1,0,0,0,1,0,1,0,0,1303.054321
1,0,0,1,0,0,1,0,1,1,3045.079809
0,0,0,0,0,0,0,0,1,1,2404.204504
0,0,0,0,0,0,0,0,1,1,2722.30827
1,0,0,1,1,0,0,0,0,0,2097.209395
0,0,0,0,0,0,1,0,0,0,2119.574185
0,0,0,0,0,0,1,1,0,0,2557.44938
0,0,1,0,0,1,0,1,1,1,2262.231818
1,0,0,1,1,0,0,1,0,0,3285.804427
0,0,0,0,0,0,1,0,1,0,2962.818818
0,0,0,0,0,0,1,0,1,0,2946.270571
0,0,0,0,0,0,1,1,0,1,1251.97046
0,0,0,0,0,0,1,0,0,1,2899.110823
0,0,1,0,0,1,1,1,1,0,1815.77432
1,1,0,0,0,0,1,0,0,1,1782.326456
0,0,0,0,0,0,0,0,1,1,2945.016142
1,0,0,1,0,1,0,1,0,0,2030.387529
0,0,0,0,0,0,0,0,0,1,2389.424396
0,0,0,0,0,0,1,0,1,1,2006.037951
0,0,0,0,0,0,0,1,1,0,1506.279142
0,0,0,0,0,0,0,1,0,1,1194.498648
0,0,1,0,1,1,1,1,0,1,1193.550295
0,0,0,0,0,0,0,0,1,0,2218.072672
0,0,0,0,0,0,1,1,0,1,1249.167411
1,0,0,0,1,0,0,1,1,0,1584.817641
0,0,0,0,0,0,0,0,1,0,3676.517434
0,0,0,0,0,0,1,1,0,1,5404.1869
0,0,0,0,0,0,0,0,1,0,2566.210244
0,0,0,0,1,0,1,0,1,0,2734.14637
0,0,0,0,0,0,0,0,1,0,2911.889296
0,0,1,0,0,0,1,0,0,0,2686.168251
0,0,0,0,0,0,1,0,1,0,1954.590948
0,0,0,0,0,1,1,1,0,0,2335.308765
0,0,0,0,0,0,1,0,1,1,1743.574869
0,0,0,0,0,0,1,0,1,0,2903.182625
0,0,0,0,0,0,1,0,0,0,1953.133247
1,0,1,1,1,1,0,0,0,0,4149.50316
0,0,0,0,0,0,0,1,1,1,2352.210042
0,0,0,0,0,0,0,1,1,0,2730.896918
0,0,1,0,0,1,0,1,1,0,4108.430605
0,0,0,0,0,0,0,1,1,0,4135.697542
0,0,0,0,1,0,0,0,1,0,3880.455199
0,0,0,0,0,0,1,0,1,0,1523.583258
1,0,0,1,0,0,0,0,1,0,3055.979235
0,0,1,0,0,1,0,0,1,0,3670.400482
0,0,0,0,0,0,1,0,1,0,2439.946658
0,0,0,0,0,0,0,0,1,0,4059.64341
0,0,1,0,0,1,1,0,0,1,1868.23686
1,0,0,1,1,0,0,0,0,0,3530.268313
0,0,0,0,0,0,1,1,1,0,1342.911164
0,0,0,0,0,0,1,0,1,0,3742.77557
0,0,0,0,0,1,0,1,0,0,1844.953529
0,0,0,0,0,0,0,0,0,1,3515.803573
0,0,0,0,0,0,0,0,0,0,3937.145776
1,0,0,1,0,0,1,0,999,1,2589.688076
0,0,0,0,1,0,1,1,0,0,1977.812448
999,0,0,999,0,0,1,0,999,1,1917.791907
0,0,0,0,0,0,1,1,1,0,1469.694616
0,0,0,0,0,0,0,0,0,1,2792.152733
0,0,1,0,0,0,1,0,1,0,2382.996632
0,0,1,0,0,1,0,1,1,1,2906.071388
0,0,0,0,0,0,0,1,1,0,1536.632025
0,0,0,0,0,0,0,0,1,0,3319.687556
0,0,0,0,0,0,1,0,1,0,1962.191114
0,0,0,0,0,0,0,0,0,1,2891.999381
1,0,0,1,1,1,1,0,0,0,2930.713956
0,0,0,0,0,0,0,0,1,1,2509.952358
1,0,0,1,1,1,0,1,0,0,2189.906667
0,0,0,0,0,0,0,1,999,1,1119.363136
0,0,0,0,0,0,1,0,0,0,2525.016091
0,0,0,0,0,0,1,0,0,1,2875.532144
0,0,999,0,0,0,0,0,0,1,1698.308122
0,0,0,0,0,0,0,0,0,1,2043.240501
0,0,0,0,0,0,1,1,0,1,1354.766617
