1332	1	0	1	0	0	0	1	0	1	0	1690.191411
1339	0	0	0	0	1	0	0	1	1	1	2230.121633
1349	0	0	0	0	0	0	1	1	0	0	6390.923503
1356	0	0	0	0	0	1	1	0	0	0	1957.714757
1376	0	0	0	0	0	0	1	0	0	1	2992.978337
1393	1	0	0	1	0	0	1	0	1	0	2154.232056
1402	0	1	0	0	1	0	0	0	0	0	3240.344995
1412	0	0	0	0	0	0	0	0	1	0	2554.249541
1422	0	0	0	0	0	0	1	0	0	1	2822.078574
1432	0	0	0	0	0	0	1	1	1	0	2511.475061
1440	0	0	0	0	1	0	1	1	1	0	2449.106304
1449	0	0	0	0	0	0	0	0	.	0	3315.107617
1458	0	0	0	0	0	0	0	0	1	0	2939.807383
1467	1	0	0	0	1	0	0	0	1	1	2691.811127
1478	0	0	1	0	0	0	1	0	0	1	4232.419636
1484	.	0	0	.	0	0	0	0	.	0	2120.095482
1500	0	0	1	0	0	0	1	1	0	1	1386.321715
1520	0	0	0	0	0	0	0	0	1	0	2234.553073
1528	0	0	1	0	0	0	1	0	0	1	2167.433703
1538	0	0	0	0	0	0	1	1	1	1	1447.885002
1544	0	0	0	0	0	0	1	0	1	0	4149.21398
1569	0	0	0	0	0	0	1	1	0	1	1730.974018
1578	0	0	0	0	1	0	0	0	0	0	3582.112394
1586	1	0	0	1	1	0	0	1	0	0	1407.512506
1595	0	0	0	0	0	0	1	0	1	1	1527.827161
1606	0	0	1	0	0	0	1	0	1	0	3159.343998
1616	0	0	0	0	0	0	0	0	1	0	2271.517102
1624	0	0	1	0	0	0	0	1	1	0	2317.693645
1635	0	0	0	0	0	0	0	1	1	0	2184.244191
1646	1	0	0	0	0	0	1	1	1	1	811.635391
1655	0	0	0	0	0	0	0	0	1	1	3517.771912
1661	0	0	0	0	0	0	1	0	1	0	2565.557402
1670	0	0	0	0	0	0	0	0	1	0	2073.446736
1678	0	0	0	0	0	0	1	0	1	0	2804.754109
1697	0	0	0	0	0	0	0	1	1	0	1322.301718
1708	1	0	0	1	0	0	0	0	0	0	3694.612445
1719	0	0	0	0	0	0	1	0	1	1	3135.346456
1730	0	0	0	0	0	0	1	0	1	0	2768.671765
1741	0	0	0	0	0	0	1	1	1	0	2260.849675
1752	0	0	0	0	0	0	0	0	1	0	4576.156435
1759	0	0	0	1	0	1	1	1	0	0	1982.433354
1775	0	0	0	0	0	0	1	0	0	0	2517.896876
1792	0	0	0	0	0	0	1	0	0	1	2094.821861
1802	0	0	0	0	0	0	1	1	1	0	2087.701574
1813	0	0	0	0	0	0	1	0	1	1	5367.339816
1823	0	0	0	0	0	0	0	0	0	1	1698.308122
1834	0	0	0	0	1	0	0	0	1	0	3317.081486
1843	0	0	0	1	0	0	1	0	0	1	2497.691494
1850	0	0	0	0	0	0	1	0	1	1	1945.833249
1857	0	0	0	0	0	0	1	0	0	1	1951.523091
1866	0	0	0	0	0	0	1	0	0	0	1989.189172
1885	1	0	0	0	0	0	1	0	1	0	1598.446326
1896	1	0	0	0	0	0	1	1	1	0	2447.483959
1907	0	0	1	0	0	0	1	1	1	1	1786.269505
1917	0	0	0	0	1	0	0	0	1	0	2535.409506
1949	0	0	0	0	0	1	1	1	1	0	2439.781218
1959	0	0	0	0	0	0	1	1	0	1	1456.50446
1969	0	0	0	0	0	0	0	0	1	0	2567.111331
1979	1	0	0	0	0	0	1	1	1	0	1815.77432
1988	0	0	.	1	1	0	0	1	1	0	2082.571646
1997	0	0	0	0	0	0	1	0	1	0	2252.543074
2006	0	0	0	0	0	0	0	1	0	1	1863.70253
2015	0	0	0	0	1	0	0	0	0	1	2012.633265
2031	0	0	0	0	0	0	1	0	0	0	2165.920085
2048	0	0	0	0	0	0	1	0	1	0	3042.234037
2058	0	0	0	0	0	0	0	0	0	1	4064.547909
2081	0	1	1	0	1	0	0	0	1	0	3555.607566
2093	0	0	0	1	0	0	0	0	0	0	2196.788708
2111	0	0	0	0	0	0	1	1	0	0	3754.112865
2122	0	0	0	0	0	0	1	0	0	0	2231.980273
2132	0	0	0	0	0	0	0	1	1	0	1994.329654
2143	0	0	0	0	0	0	1	0	0	0	5243.786957
2153	0	0	0	0	0	0	0	1	0	0	1559.265407
2161	1	0	0	0	0	0	1	1	1	0	1760.366249
2171	0	0	0	0	0	0	0	1	0	1	2420.272855
2180	0	0	0	0	1	0	1	1	1	0	1203.911405
2190	0	0	0	0	0	0	0	0	0	1	2159.19552
2199	0	0	0	0	0	0	0	0	0	1	1783.589599
2215	0	0	0	0	0	0	1	0	1	1	2094.770927
2223	0	0	0	0	0	0	1	0	1	1	3238.796855
2243	0	0	1	0	0	0	1	1	0	1	2237.593989
2251	0	0	0	0	0	0	0	0	1	0	3078.75749
2270	0	0	1	0	0	0	0	0	0	0	2540.755376
2281	0	0	0	0	0	0	1	0	.	0	2088.744154
2289	0	0	0	0	0	0	1	0	0	1	1922.744941
2300	1	0	0	0	0	0	1	0	1	0	3223.711344
2310	0	0	0	0	1	0	0	1	0	0	1691.251758
2327	0	0	0	1	0	0	0	0	1	0	2232.510389
2345	1	0	0	0	0	0	0	0	1	1	2985.096698
2352	0	0	0	0	0	0	1	0	1	1	1500.085376
2362	0	0	0	0	0	0	0	1	1	0	2417.230022
2372	0	0	0	0	0	0	1	0	1	0	3186.473002
2381	0	0	1	0	1	0	0	1	1	0	2466.499819
2390	0	0	0	0	0	0	0	1	0	1	2317.050133
2399	0	0	0	0	0	0	0	0	0	0	3121.961848
2408	0	0	0	0	0	0	1	1	1	0	1553.749128
2417	0	0	0	0	0	0	1	0	0	1	2048.423934
2428	1	0	0	0	0	0	0	1	1	0	1706.982823
2438	0	0	0	0	0	0	1	0	0	1	3702.39397
2449	0	0	0	0	0	0	0	1	0	0	2257.482308
2468	0	0	0	0	0	0	0	0	1	0	4248.568448
2476	0	0	0	0	0	0	1	0	1	0	3110.065658
2486	0	0	0	0	0	0	1	0	1	1	3282.560289
2496	0	0	0	0	0	0	1	0	1	0	2119.714922
2505	1	0	0	0	1	0	0	0	1	0	2047.634
2511	0	0	0	0	0	0	0	1	1	0	1693.463528
2521	0	0	0	0	0	0	1	1	1	0	3286.304019
2531	0	0	0	0	0	0	1	0	1	0	2972.652128
2540	0	0	0	0	0	0	0	1	1	0	2729.354583
2546	0	0	0	0	0	0	0	0	1	0	2423.668399
2556	1	0	0	1	0	0	1	1	0	0	3558.612465
2567	0	0	0	0	0	0	1	0	0	1	2078.160204
2578	0	0	0	0	1	0	1	0	0	0	2274.548252
2588	0	0	0	0	0	0	0	0	1	0	2006.518967
2614	0	0	0	0	0	0	0	0	.	0	4235.847587
2633	0	0	0	0	0	0	1	0	1	0	2991.224643
2663	0	0	0	0	0	0	1	0	1	0	2903.139193
2673	0	0	0	0	0	0	0	1	0	1	1586.717034
2680	0	0	0	0	0	0	1	0	1	1	2094.821861
2689	0	0	0	0	0	0	0	1	1	0	2081.775649
2699	0	0	0	0	0	0	0	1	1	1	1095.658393
2709	0	0	0	1	1	0	1	1	0	0	2071.081055
2717	0	0	0	0	0	0	1	0	0	1	2949.745051
2726	0	0	0	0	0	0	0	0	1	0	2511.793767
2735	1	0	0	0	0	0	1	1	1	0	2137.675218
2752	0	0	0	1	1	0	0	0	0	0	2931.623997
2762	0	0	0	1	1	0	0	0	1	1	2391.779487
2777	0	0	0	0	0	0	1	0	1	1	2094.821861
2786	1	0	0	1	0	0	0	1	1	0	2853.350365
2796	0	0	0	0	0	0	1	0	1	0	1908.84739
2810	0	0	0	0	0	0	1	0	1	0	3519.045034
2819	1	0	0	0	0	0	0	0	1	0	2194.610102
2829	0	0	0	1	1	0	0	0	0	0	3171.438671
2838	0	0	0	0	1	1	1	1	1	0	1681.104566
2851	0	0	0	0	0	0	0	0	1	0	2307.111182
2862	0	0	0	0	0	0	0	0	0	1	2292.431847
2878	0	0	0	0	0	0	1	0	1	1	2754.983487
2887	1	0	0	1	1	1	1	0	0	0	2111.515074
2896	0	0	0	0	0	0	0	1	0	0	1723.30779
2903	0	0	0	0	0	0	0	1	1	0	1693.811072
2911	0	0	0	0	0	0	1	0	1	0	2224.32858
2921	0	0	0	1	1	0	1	1	0	0	1804.793417
2940	0	0	0	1	1	0	1	0	0	0	1869.00574
2949	0	0	0	0	0	0	0	0	0	1	2494.267168
2958	1	0	0	0	0	0	0	1	1	0	2978.012322
2967	0	0	0	0	0	0	0	1	1	0	2068.86512
2991	0	0	0	0	0	0	1	0	1	1	1922.328097
3001	0	0	1	0	1	0	0	0	1	0	2333.080564
3012	0	0	0	0	0	1	0	0	0	0	2968.479532
3022	0	0	0	0	0	1	1	1	1	0	1857.392553
3031	0	0	0	0	0	0	0	0	1	0	3510.136047
3041	0	0	0	0	0	0	0	0	.	0	3210.583504
3057	1	0	0	1	0	0	1	1	1	0	1937.15295
3067	0	0	0	0	0	0	0	0	0	1	1852.870222
3076	0	0	0	0	0	0	1	0	1	0	4882.35741
3086	0	0	0	0	0	0	1	0	0	1	2613.688413
3096	1	0	0	1	0	0	0	1	1	0	5353.674281
3105	0	0	1	0	0	0	0	1	1	0	1446.980551
3122	0	0	0	0	0	0	0	0	1	0	2022.352861
3140	0	0	0	1	1	0	1	1	1	0	2059.938012
3156	0	0	0	0	0	0	0	0	1	1	2435.54397
3166	0	0	0	0	1	0	0	0	0	1	3779.842935
3177	0	0	1	0	0	0	0	0	0	1	1836.956555
3186	0	0	0	0	0	0	0	0	0	0	3856.6598
3196	0	0	0	0	0	0	1	0	1	0	2348.477333
3204	0	0	0	1	1	0	1	1	1	0	819.02939
3214	1	0	0	1	0	0	1	1	1	1	1047.967818
3233	0	0	0	0	0	0	1	0	1	0	1995.448117
3241	0	0	0	0	0	0	1	1	1	1	4614.687958
3251	0	0	0	0	0	0	1	0	1	0	2862.632628
3260	0	0	0	0	0	0	1	0	0	1	1796.424394
3270	0	0	0	0	0	0	1	0	1	0	2348.477333
3280	1	0	0	0	0	0	0	1	1	0	2570.160069
3289	0	0	0	0	0	0	0	0	0	0	3268.257677
3299	0	0	0	0	0	0	0	1	1	1	1339.46975
3307	1	0	0	0	0	0	0	1	1	1	1521.047033
3315	0	0	0	0	0	0	1	0	0	1	3197.285237
3324	1	0	1	1	0	0	0	1	1	0	1465.342001
3333	0	0	0	0	0	0	1	0	1	0	1892.277318
3343	0	0	0	0	0	0	0	0	0	0	2418.112349
3371	0	0	0	0	1	0	0	0	0	1	6770.094363
3379	0	0	0	0	0	0	1	0	1	0	3234.374196
3399	0	0	0	0	0	0	0	0	.	0	2390.96525
3425	0	0	0	0	0	0	1	0	1	0	3164.862095
3434	0	0	0	0	0	0	1	0	1	0	2812.534722
3443	0	0	0	0	0	0	0	1	0	1	4501.21708
3453	0	0	0	0	0	0	1	1	1	0	2517.985068
3464	1	0	1	0	0	0	1	1	1	0	2834.847859
3475	1	0	0	0	0	0	1	0	1	0	2218.043358
3483	0	0	1	0	0	0	1	0	.	1	3508.2807
3492	0	0	0	0	0	0	1	1	1	0	2192.456165
3500	0	0	0	0	0	0	0	1	.	0	2159.648423
3509	0	0	0	0	0	0	0	0	0	1	1607.139518
3520	1	0	0	0	0	0	0	0	1	0	3812.430334
3528	0	0	0	0	0	0	1	0	1	1	1920.38956
3539	0	0	0	0	0	0	0	0	1	0	1891.888478
3548	0	0	0	0	0	0	1	1	1	1	2277.529621
3558	0	0	0	0	0	0	0	0	1	0	2528.59081
3566	1	0	0	1	0	0	0	0	1	0	5314.806565
3582	0	0	0	0	0	0	0	1	0	0	1449.591248
3593	1	0	0	0	1	0	1	0	0	0	1972.558699
3599	0	0	0	0	0	0	0	1	1	0	3196.708122
3606	0	0	0	0	0	0	0	1	1	0	3942.837185
3617	0	0	0	0	0	0	0	0	0	0	2510.02635
3627	0	0	0	0	0	0	1	0	0	0	1954.590948
3637	0	0	0	0	0	0	0	0	1	1	1608.41826
3646	0	0	.	0	0	.	1	0	1	0	2072.628915
3655	0	0	0	0	0	0	1	1	.	1	3777.329083
3670	0	0	0	0	1	0	1	0	1	0	3011.838221
3681	0	0	0	0	0	0	0	1	0	0	1919.577071
3689	0	0	0	0	0	0	1	0	1	0	2113.969687
3698	1	0	0	1	0	0	0	1	1	1	1397.212042
3708	0	0	0	0	1	0	0	0	1	0	2161.414506
3727	0	0	0	0	0	0	1	0	1	0	2967.818235
3737	1	0	1	0	1	0	1	0	0	0	2563.47351
3745	0	0	0	1	1	0	1	0	0	0	2127.077103
3753	1	1	0	0	1	0	0	1	0	0	1113.900374
3762	0	0	0	0	0	0	1	1	0	1	1482.772403
3771	0	0	0	0	0	0	1	1	0	0	2010.252639
3782	1	0	0	0	0	0	1	0	1	0	2165.782761
3790	0	0	0	0	0	0	1	0	1	0	2293.856257
3799	0	0	0	0	0	0	0	0	1	0	3059.233829
3807	0	0	0	0	0	0	0	0	0	0	2700.56244
3816	0	0	0	0	0	0	0	1	1	0	1734.044175
3824	0	0	0	0	0	0	0	0	1	0	2658.879397
3850	0	0	0	0	0	0	0	0	1	1	2328.922659
3858	0	0	0	0	0	0	0	0	1	0	4411.687574
3869	0	0	0	0	0	0	1	0	1	1	2196.811437
3877	0	0	1	0	0	0	1	1	.	0	2753.728145
3886	.	0	0	.	0	0	0	0	.	1	1899.729038
3895	0	0	0	0	0	0	0	1	0	1	1059.636587
3903	0	0	1	0	0	0	0	0	0	0	2130.298141
3912	0	0	0	0	0	0	1	0	1	0	2402.014599
3932	0	0	0	1	0	0	1	1	1	0	2136.518548
3942	0	0	0	0	0	0	1	1	0	0	1796.915883
3961	0	0	0	0	0	0	0	1	1	0	2420.432277
3967	0	0	0	0	0	0	0	1	0	0	1356.632364
3974	0	0	0	0	0	0	0	1	0	0	2552.136989
3981	0	0	0	0	0	0	0	1	1	0	2691.012162
3986	0	0	0	1	0	0	0	0	0	0	3029.965055
3994	0	0	0	0	0	0	1	0	0	1	2245.372421
4001	1	1	1	0	0	0	0	0	.	0	3006.564897
4011	0	0	0	0	0	0	1	0	0	1	2038.613178
4016	0	0	0	0	1	0	0	0	0	0	2401.232327
4023	0	0	0	0	0	0	1	1	1	0	2097.143373
4027	0	0	1	0	0	0	1	1	1	1	2036.859726
4033	0	0	0	0	0	0	1	0	1	0	3653.550681
4038	1	0	0	1	1	0	1	1	0	0	2998.699263
4046	1	0	0	0	0	0	1	0	1	0	2634.860223
4055	1	0	0	0	0	0	1	1	1	0	2171.150412
4061	1	1	0	0	0	0	1	1	.	0	1874.455912
4070	0	0	0	0	0	0	1	0	1	0	5333.016966
4075	0	0	0	0	0	0	1	1	1	0	2713.144927
4084	1	0	0	0	1	0	1	0	0	0	2885.957522
4091	0	0	0	0	0	0	1	1	1	0	1680.789116
4098	0	0	0	0	0	0	1	0	0	0	2259.245152
4103	0	0	0	0	1	0	1	1	1	0	2131.438064
4112	1	0	0	0	0	0	0	1	1	0	2485.664292
4131	0	0	0	0	0	0	0	1	1	0	2000.989468
4137	0	0	0	0	0	0	0	0	1	0	3141.207389
4142	0	0	0	0	0	0	0	0	0	1	2031.548891
4148	1	0	0	1	0	0	1	0	1	0	2611.201427
4159	0	0	0	0	0	0	0	1	1	0	2195.743558
4166	0	0	0	0	1	0	0	1	0	0	1451.078369
4170	0	0	0	0	0	0	0	1	0	1	2287.422994
4177	0	0	1	0	1	0	1	1	1	0	2354.352011
4182	1	0	0	0	0	0	1	0	1	0	1794.614591
4189	0	0	0	0	0	0	1	0	0	1	2000.928377
4200	0	0	1	0	0	0	1	1	1	0	3726.341624
4208	0	0	1	0	0	0	1	0	0	0	1729.14979
4211	0	0	0	0	0	0	0	1	1	0	1739.431687
4219	0	0	0	0	0	0	1	0	1	0	4298.240015
4227	0	0	0	0	0	0	1	0	0	0	2026.239617
4234	0	0	0	0	0	0	0	1	1	0	2771.578883
4239	0	0	0	0	0	0	0	1	1	0	5452.304799
4248	0	0	0	0	0	0	0	0	0	1	1988.192879
4254	1	0	0	0	0	0	0	0	1	1	2804.392385
4260	0	0	0	0	0	0	1	1	1	0	2890.546138
4268	0	0	0	0	0	0	0	0	1	0	1870.275941
4273	0	0	0	0	0	0	1	0	0	1	2349.262996
4279	1	0	0	1	1	0	0	0	1	0	2994.182127
4282	0	0	0	0	0	0	0	0	0	1	2838.62712
4289	1	0	0	0	1	0	1	1	1	0	1926.810237
4297	0	0	0	0	0	0	1	0	0	1	1878.060051
4303	0	0	0	0	0	0	1	0	1	0	2363.173533
4311	0	0	0	0	0	0	1	0	1	0	2149.90987
4315	0	0	1	1	1	0	0	1	0	0	1709.73186
4321	0	0	0	0	0	0	1	0	1	1	2720.871451
4345	1	0	0	0	1	0	1	1	0	0	1507.486904
4353	0	0	0	0	0	0	0	0	1	0	2865.574686
4358	0	1	0	0	1	0	1	1	0	0	1213.170113
4367	0	0	0	0	1	0	1	0	1	0	3509.12847
4372	0	0	0	0	0	0	0	1	0	0	1963.551319
4378	1	1	0	0	0	0	1	0	1	0	2606.946392
4392	0	0	0	0	0	0	1	0	1	1	2846.966133
4406	0	1	1	0	0	0	1	0	1	0	1866.361933
4413	1	1	0	1	1	0	0	1	0	0	2478.844505
4424	0	0	0	0	0	0	0	0	1	0	3091.472371
4429	0	0	0	0	0	0	0	0	1	0	1643.161359
4437	0	0	0	0	0	0	0	0	1	0	3742.572741
4443	0	0	0	0	0	0	0	1	0	0	1303.054321
4448	1	0	0	1	0	0	1	0	1	1	3045.079809
4455	0	0	0	0	0	0	0	0	1	1	2404.204504
4460	0	0	0	0	0	0	0	0	1	1	2722.30827
4466	1	0	0	1	1	0	0	0	0	0	2097.209395
4477	0	0	0	0	0	0	1	0	0	0	2119.574185
4483	0	0	0	0	0	0	1	1	0	0	2557.44938
4493	0	0	1	0	0	0	0	1	1	1	2262.231818
4497	1	0	0	1	1	0	0	1	0	0	3285.804427
4502	0	0	0	0	0	0	1	0	1	0	2962.818818
4513	0	0	0	0	0	0	1	0	1	0	2946.270571
4522	0	0	0	0	0	0	1	1	0	1	1251.97046
4526	0	0	0	0	0	0	1	0	0	1	2899.110823
4534	0	0	1	0	0	0	1	1	1	0	1815.77432
4538	1	0	0	0	0	0	1	0	0	1	1782.326456
4545	1	0	0	0	0	0	0	0	1	1	2945.016142
4550	0	0	0	1	0	0	0	1	0	0	2030.387529
4557	0	0	0	0	0	0	0	0	0	1	2389.424396
4589	0	0	0	0	0	0	1	0	1	1	2006.037951
4593	0	0	0	0	0	0	0	1	1	0	1506.279142
